Frequency (Hz),Average,Median,Range,Std Dev,Variance,PSD (dBm/Hz)
,-96.650,-96.650,16.689,11.801,139.256,-136.650
,-96.228,-96.228,17.535,12.399,153.731,-136.228
,-96.342,-96.342,19.453,13.755,189.200,-136.342
,-95.391,-95.391,19.241,13.606,185.116,-135.391
,-94.324,-94.324,18.797,13.292,176.669,-134.324
,-94.735,-94.735,21.309,15.068,227.041,-134.735
,-94.400,-94.400,22.328,15.788,249.272,-134.400
,-92.733,-92.733,20.684,14.626,213.914,-132.733
,-92.488,-92.488,19.908,14.077,198.168,-132.488
,-91.834,-91.834,18.314,12.950,167.709,-131.834
,-93.560,-93.560,21.481,15.189,230.708,-133.560
,-90.275,-90.275,14.625,10.341,106.942,-130.275
,-90.278,-90.278,14.345,10.143,102.890,-130.278
,-92.937,-92.937,19.378,13.702,187.757,-132.937
,-94.518,-94.518,22.255,15.737,247.651,-134.518
,-91.705,-91.705,16.343,11.556,133.540,-131.705
,-91.752,-91.752,16.152,11.421,130.440,-131.752
,-93.562,-93.562,19.486,13.779,189.852,-133.562
,-90.925,-90.925,13.310,9.412,88.581,-130.925
,-90.721,-90.721,12.001,8.486,72.017,-130.721
,-93.533,-93.533,16.724,11.825,139.839,-133.533
,-94.753,-94.753,18.262,12.913,166.747,-134.753
,-93.578,-93.578,15.009,10.613,112.635,-133.577
,-93.860,-93.860,14.672,10.375,107.637,-133.860
,-97.195,-97.195,20.441,14.454,208.925,-137.195
,-96.297,-96.297,17.744,12.547,157.418,-136.297
,-95.199,-95.199,14.645,10.355,107.235,-135.199
,-96.028,-96.028,15.402,10.891,118.611,-136.028
,-95.834,-95.834,14.538,10.280,105.683,-135.834
,-96.060,-96.060,14.516,10.264,105.354,-136.060
,-96.968,-96.968,15.856,11.212,125.710,-136.968
,-96.403,-96.403,14.252,10.077,101.554,-136.403
,-96.991,-96.991,14.952,10.573,111.781,-136.991
,-96.662,-96.662,13.818,9.771,95.474,-136.662
,-96.887,-96.887,13.793,9.753,95.121,-136.887
,-97.133,-97.133,13.811,9.766,95.375,-137.133
,-97.327,-97.327,13.724,9.704,94.169,-137.327
,-97.109,-97.109,12.812,9.059,82.074,-137.109
,-96.794,-96.794,11.124,7.866,61.868,-136.794
,-98.532,-98.532,13.541,9.575,91.685,-138.532
,-98.732,-98.732,12.883,9.110,82.987,-138.732
,-97.987,-97.987,10.334,7.307,53.394,-137.987
,-96.826,-96.826,6.953,4.917,24.176,-136.826
,-99.603,-99.603,11.449,8.096,65.542,-139.603
,-100.340,-100.340,11.864,8.389,70.376,-140.340
,-99.845,-99.845,9.816,6.941,48.173,-139.845
,-100.211,-100.211,9.489,6.710,45.023,-140.211
,-100.823,-100.823,9.654,6.826,46.600,-140.823
,-99.869,-99.869,8.127,5.746,33.021,-139.869
95.452,,,,,,
,-98.726,-98.726,6.223,4.400,19.364,-138.726
,-98.445,-98.445,6.041,4.271,18.246,-138.445
,-98.368,-98.368,6.269,4.433,19.653,-138.368
,-98.544,-98.544,7.003,4.952,24.521,-138.545
,-98.449,-98.449,7.194,5.087,25.874,-138.449
,-98.375,-98.375,7.427,5.252,27.582,-138.375
,-96.184,-96.184,3.426,2.422,5.868,-136.184
,-95.902,-95.902,3.242,2.293,5.257,-135.902
,-96.535,-96.535,4.890,3.458,11.956,-136.535
,-98.493,-98.493,8.308,5.875,34.511,-138.493
,-99.984,-99.984,10.791,7.630,58.221,-139.984
,-99.031,-99.031,8.388,5.931,35.177,-139.031
,-97.044,-97.044,3.915,2.768,7.662,-137.044
,-96.984,-96.984,3.297,2.332,5.437,-136.984
,-98.504,-98.504,5.838,4.128,17.043,-138.504
,-97.459,-97.459,3.250,2.298,5.282,-137.459
,-99.388,-99.388,6.610,4.674,21.847,-139.388
,-99.809,-99.809,6.955,4.918,24.187,-139.809
,-99.280,-99.280,5.398,3.817,14.569,-139.280
,-98.983,-98.983,4.933,3.488,12.167,-138.983
,-97.808,-97.808,2.713,1.918,3.680,-137.808
,-95.910,-95.910,0.953,0.674,0.454,-135.909
,-97.067,-97.067,1.492,1.055,1.113,-137.067
,-100.067,-100.067,7.622,5.390,29.047,-140.067
,-99.165,-99.165,5.948,4.206,17.689,-139.165
,-99.144,-99.144,6.036,4.268,18.217,-139.144
,-97.484,-97.484,2.846,2.012,4.050,-137.484
,-96.713,-96.713,1.434,1.014,1.028,-136.713
,-97.953,-97.953,4.043,2.859,8.173,-137.952
,-96.576,-96.576,0.789,0.558,0.311,-136.576
,-96.591,-96.591,0.317,0.224,0.050,-136.591
,-98.102,-98.102,2.837,2.006,4.024,-138.102
,-98.456,-98.456,3.044,2.153,4.634,-138.456
,-97.203,-97.203,0.037,0.027,0.001,-137.203
,-97.314,-97.314,0.243,0.172,0.030,-137.314
,-96.516,-96.516,2.340,1.655,2.738,-136.516
,-97.482,-97.482,0.909,0.642,0.413,-137.482
,-99.477,-99.477,2.579,1.823,3.325,-139.477
,-100.425,-100.425,3.974,2.810,7.896,-140.425
,-100.891,-100.891,5.262,3.721,13.843,-140.891
,-100.897,-100.897,5.630,3.981,15.846,-140.897
,-100.094,-100.094,4.378,3.096,9.585,-140.094
,-98.583,-98.583,1.712,1.211,1.466,-138.583
,-98.069,-98.069,1.039,0.735,0.540,-138.069
,-99.903,-99.903,5.064,3.581,12.821,-139.903
,-99.979,-99.979,5.571,3.939,15.516,-139.979
,-100.197,-100.197,6.362,4.499,20.240,-140.197
,-99.056,-99.056,4.437,3.138,9.844,-139.056
,-99.112,-99.112,4.904,3.468,12.025,-139.112
,-100.324,-100.324,7.198,5.090,25.908,-140.324
,-99.744,-99.744,5.909,4.178,17.457,-139.744
,-101.674,-101.674,9.640,6.817,46.467,-141.674
,-101.070,-101.070,8.304,5.872,34.475,-141.070
,-100.370,-100.370,6.775,4.791,22.950,-140.370
,-100.578,-100.578,7.061,4.993,24.932,-140.578
,-100.122,-100.122,6.020,4.257,18.119,-140.122
,-100.220,-100.220,6.086,4.304,18.521,-140.220
,-100.653,-100.653,6.824,4.825,23.281,-140.653
,-100.654,-100.654,6.697,4.735,22.425,-140.654
,-100.453,-100.453,6.492,4.590,21.070,-140.453
,-101.419,-101.419,8.620,6.095,37.154,-141.419
,-101.009,-101.009,7.997,5.655,31.974,-141.009
,-100.120,-100.120,6.416,4.537,20.585,-140.120
,-99.671,-99.671,5.716,4.042,16.336,-139.671
,-100.084,-100.084,6.739,4.765,22.704,-140.084
,-100.864,-100.864,8.496,6.008,36.093,-140.864
,-100.221,-100.221,7.407,5.237,27.430,-140.221
,-100.052,-100.052,7.266,5.138,26.400,-140.052
,-99.401,-99.401,6.162,4.357,18.985,-139.401
,-98.022,-98.022,5.975,4.225,17.848,-138.022
,-97.640,-97.640,7.782,5.503,30.281,-137.640
,-97.662,-97.662,10.397,7.352,54.047,-137.662
,-97.509,-97.509,12.662,8.954,80.168,-137.509
,-97.489,-97.489,15.194,10.744,115.429,-137.489
,-95.451,-95.451,13.689,9.679,93.689,-135.451
,-94.725,-94.725,14.808,10.471,109.641,-134.725
,-94.458,-94.458,16.845,11.911,141.874,-134.458
,-93.648,-93.648,17.797,12.585,158.374,-133.648
,-93.210,-93.210,19.493,13.784,189.989,-133.210
,-94.503,-94.503,22.138,15.654,245.037,-134.503
,-93.610,-93.610,20.410,14.432,208.288,-133.610
,-93.869,-93.869,20.988,14.841,220.244,-133.869
,-93.610,-93.610,20.529,14.516,210.728,-133.610
,-94.553,-94.553,22.474,15.892,252.540,-134.553
,-94.792,-94.792,23.011,16.271,264.744,-134.792
,-94.338,-94.338,22.162,15.671,245.582,-134.338
,-93.287,-93.287,20.119,14.226,202.383,-133.287
,-93.185,-93.185,19.974,14.124,199.488,-133.185
,-93.752,-93.752,21.168,14.968,224.042,-133.752
,-93.803,-93.803,20.283,14.342,205.706,-133.803
,-93.435,-93.435,18.559,13.123,172.211,-133.435
,-90.022,-90.022,10.746,7.598,57.737,-130.022
95.561,,,,,,
,-90.007,-90.007,9.728,6.879,47.319,-130.007
,-93.620,-93.620,15.967,11.291,127.481,-133.620
,-94.959,-94.959,17.657,12.485,155.881,-134.959
,-94.268,-94.268,15.289,10.811,116.878,-134.268
,-91.891,-91.891,9.547,6.751,45.576,-131.891
,-92.442,-92.442,9.661,6.831,46.665,-132.442
,-95.880,-95.880,15.549,10.995,120.886,-135.880
,-95.267,-95.267,12.535,8.864,78.564,-135.267
,-96.674,-96.674,13.559,9.588,91.926,-136.674
,-97.831,-97.831,14.083,9.958,99.170,-137.831
,-98.200,-98.200,13.031,9.215,84.909,-138.200
,-98.545,-98.545,11.931,8.436,71.168,-138.545
,-99.094,-99.094,11.239,7.947,63.153,-139.094
,-99.770,-99.770,10.802,7.638,58.338,-139.770
,-99.273,-99.273,8.017,5.669,32.135,-139.273
,-99.466,-99.466,6.613,4.676,21.865,-139.466
,-100.742,-100.742,7.375,5.215,27.195,-140.742
,-100.957,-100.957,8.260,5.840,34.111,-140.957
,-98.807,-98.807,4.413,3.121,9.739,-138.807
,-98.370,-98.370,3.993,2.824,7.972,-138.370
,-100.562,-100.562,8.830,6.244,38.983,-140.562
,-99.369,-99.369,6.896,4.877,23.781,-139.369
,-96.062,-96.062,0.737,0.521,0.272,-136.062
,-96.763,-96.763,2.592,1.833,3.359,-136.763
,-99.585,-99.585,8.689,6.144,37.746,-139.585
,-100.487,-100.487,10.946,7.740,59.911,-140.487
,-98.174,-98.174,6.773,4.789,22.937,-138.173
,-98.180,-98.180,6.174,4.366,19.061,-138.180
,-99.964,-99.964,9.131,6.456,41.684,-139.964
,-98.850,-98.850,6.291,4.448,19.788,-138.850
,-98.719,-98.719,5.418,3.831,14.678,-138.719
,-100.294,-100.294,7.957,5.626,31.653,-140.294
,-100.738,-100.738,8.233,5.821,33.889,-140.738
,-99.934,-99.934,6.015,4.253,18.091,-139.934
,-100.074,-100.074,5.683,4.019,16.151,-140.074
,-100.810,-100.810,6.543,4.626,21.403,-140.810
,-101.143,-101.143,6.599,4.666,21.773,-141.144
,-101.376,-101.376,6.935,4.904,24.045,-141.376
,-102.082,-102.082,8.218,5.811,33.771,-142.082
,-103.068,-103.068,10.063,7.116,50.633,-143.068
,-102.201,-102.201,8.199,5.797,33.610,-142.201
,-99.888,-99.888,3.446,2.436,5.936,-139.888
,-99.994,-99.994,3.528,2.495,6.224,-139.994
,-102.073,-102.073,7.558,5.344,28.561,-142.073
,-102.067,-102.067,7.417,5.244,27.503,-142.067
,-101.519,-101.519,6.192,4.379,19.172,-141.519
,-101.179,-101.179,5.385,3.808,14.499,-141.180
,-100.989,-100.989,4.978,3.520,12.392,-140.989
,-100.763,-100.763,4.501,3.182,10.128,-140.763
,-101.271,-101.271,5.491,3.883,15.075,-141.271
,-101.183,-101.183,5.291,3.741,13.998,-141.183
,-100.348,-100.348,3.594,2.542,6.460,-140.348
,-100.014,-100.014,2.901,2.051,4.207,-140.014
,-101.480,-101.480,5.809,4.108,16.873,-141.480
,-102.321,-102.321,7.464,5.278,27.859,-142.321
,-101.701,-101.701,6.199,4.383,19.212,-141.701
,-101.683,-101.683,6.137,4.340,18.831,-141.683
,-100.766,-100.766,4.964,3.510,12.323,-140.766
,-100.561,-100.561,5.215,3.687,13.597,-140.561
,-101.506,-101.506,7.767,5.492,30.165,-141.506
,-100.542,-100.542,6.500,4.596,21.122,-140.542
,-100.397,-100.397,6.869,4.857,23.592,-140.397
,-96.246,-96.246,0.772,0.546,0.298,-136.246
,-96.096,-96.096,0.410,0.290,0.084,-136.096
,-99.154,-99.154,6.367,4.502,20.271,-139.154
,-100.692,-100.692,10.104,7.144,51.041,-140.692
,-100.725,-100.725,10.830,7.658,58.644,-140.725
,-99.066,-99.066,7.583,5.362,28.752,-139.066
,-99.698,-99.698,8.916,6.305,39.749,-139.698
,-99.035,-99.035,7.661,5.417,29.348,-139.035
,-99.835,-99.835,9.331,6.598,43.538,-139.835
,-99.535,-99.535,8.800,6.223,38.724,-139.535
,-98.953,-98.953,7.707,5.449,29.696,-138.953
,-98.998,-98.998,7.867,5.563,30.942,-138.998
,-98.893,-98.893,7.727,5.464,29.852,-138.893
,-98.577,-98.577,7.165,5.066,25.668,-138.577
,-99.792,-99.792,9.666,6.835,46.716,-139.792
,-98.811,-98.811,7.658,5.415,29.322,-138.811
,-98.351,-98.351,6.692,4.732,22.390,-138.351
,-95.369,-95.369,0.681,0.481,0.232,-135.369
,-95.884,-95.884,1.666,1.178,1.387,-135.884
,-100.842,-100.842,11.535,8.157,66.534,-140.842
,-99.132,-99.132,8.069,5.706,32.558,-139.132
,-98.614,-98.614,6.986,4.940,24.404,-138.614
,-98.858,-98.858,7.428,5.253,27.589,-138.858
,-98.511,-98.511,6.688,4.729,22.365,-138.511
,-98.915,-98.915,7.450,5.268,27.751,-138.915
,-99.626,-99.626,8.290,5.862,34.360,-139.626
,-100.675,-100.675,9.805,6.933,48.073,-140.675
,-101.027,-101.027,9.927,7.020,49.274,-141.027
,-101.060,-101.060,9.410,6.654,44.272,-141.060
,-101.437,-101.437,9.581,6.775,45.903,-141.437
95.669,,,,,,
,-102.268,-102.268,10.661,7.539,56.831,-142.268
,-102.545,-102.545,10.631,7.517,56.508,-142.545
,-103.267,-103.267,11.493,8.126,66.040,-143.267
,-102.240,-102.240,8.856,6.262,39.217,-142.240
,-100.421,-100.421,4.636,3.278,10.746,-140.421
,-99.990,-99.990,4.017,2.840,8.067,-139.990
,-100.738,-100.738,5.757,4.071,16.573,-140.738
,-99.797,-99.797,4.118,2.912,8.478,-139.797
,-99.999,-99.999,4.764,3.369,11.350,-139.999
,-100.559,-100.559,6.128,4.333,18.776,-140.559
,-101.280,-101.280,7.814,5.525,30.526,-141.280
,-100.278,-100.278,6.053,4.280,18.321,-140.278
,-99.304,-99.304,4.348,3.074,9.452,-139.304
,-99.547,-99.547,5.076,3.590,12.885,-139.547
,-99.728,-99.728,5.682,4.018,16.143,-139.728
,-99.515,-99.515,5.246,3.709,13.760,-139.515
,-100.141,-100.141,6.488,4.588,21.047,-140.141
,-101.896,-101.896,9.988,7.063,49.880,-141.896
,-101.558,-101.558,9.302,6.578,43.264,-141.558
,-101.480,-101.480,9.136,6.460,41.733,-141.480
,-99.840,-99.840,5.846,4.134,17.088,-139.840
,-99.746,-99.746,5.649,3.994,15.956,-139.746
,-101.269,-101.269,8.684,6.141,37.706,-141.269
,-100.960,-100.960,8.057,5.697,32.458,-140.961
,-102.280,-102.280,10.686,7.556,57.095,-142.280
,-99.478,-99.478,8.931,6.315,39.884,-139.478
,-98.043,-98.043,9.910,7.007,49.100,-138.043
,-96.818,-96.818,11.307,7.995,63.923,-136.818
,-95.815,-95.815,13.151,9.299,86.477,-135.815
,-95.932,-95.932,17.234,12.186,148.497,-135.932
,-94.320,-94.320,17.857,12.627,159.433,-134.320
,-82.619,-82.619,1.696,1.199,1.438,-122.619
,-79.201,-79.201,4.683,3.311,10.963,-119.201
,-78.510,-78.510,2.217,1.568,2.458,-118.510
,-86.576,-86.576,17.764,12.561,157.780,-126.576
,-91.934,-91.934,26.860,18.993,360.730,-131.934
,-92.906,-92.906,27.184,19.222,369.485,-132.906
,-93.439,-93.439,26.631,18.831,354.605,-133.440
,-94.008,-94.008,26.149,18.490,341.885,-134.008
,-93.827,-93.827,24.166,17.088,291.998,-133.827
,-94.486,-94.486,23.864,16.874,284.745,-134.486
,-93.734,-93.734,20.740,14.665,215.074,-133.734
,-95.904,-95.904,23.461,16.589,275.209,-135.904
,-95.637,-95.637,21.307,15.066,226.994,-135.637
,-94.861,-94.861,18.134,12.823,164.421,-134.861
,-96.415,-96.415,20.419,14.438,208.464,-136.415
,-95.956,-95.956,18.680,13.208,174.464,-135.956
,-94.240,-94.240,14.424,10.200,104.032,-134.240
,-94.504,-94.504,14.130,9.992,99.831,-134.504
,-96.363,-96.363,17.027,12.040,144.959,-136.363
,-95.535,-95.535,14.548,10.287,105.819,-135.535
,-95.844,-95.844,14.344,10.142,102.869,-135.844
,-97.739,-97.739,17.310,12.240,149.825,-137.739
,-96.706,-96.706,14.422,10.198,104.000,-136.706
,-96.934,-96.934,14.057,9.940,98.800,-136.935
,-97.269,-97.269,14.185,10.030,100.609,-137.269
,-96.491,-96.491,12.087,8.547,73.050,-136.491
,-97.346,-97.346,13.254,9.372,87.838,-137.346
,-96.801,-96.801,11.622,8.218,67.540,-136.801
,-96.637,-96.637,10.753,7.604,57.819,-136.637
,-98.098,-98.098,13.133,9.286,86.233,-138.098
,-98.736,-98.736,13.868,9.806,96.157,-138.736
,-98.405,-98.405,12.663,8.954,80.173,-138.405
,-98.680,-98.680,12.671,8.960,80.276,-138.680
,-99.758,-99.758,14.286,10.102,102.045,-139.758
,-97.476,-97.476,9.211,6.513,42.418,-137.476
,-97.753,-97.753,9.254,6.544,42.820,-137.753
,-98.518,-98.518,10.274,7.265,52.775,-138.518
,-98.722,-98.722,10.171,7.192,51.729,-138.722
,-99.220,-99.220,10.656,7.535,56.775,-139.220
,-98.932,-98.932,9.570,6.767,45.789,-138.932
,-98.328,-98.328,7.850,5.551,30.813,-138.328
,-99.359,-99.359,9.401,6.647,44.188,-139.359
,-98.867,-98.867,7.907,5.591,31.263,-138.867
,-98.502,-98.502,6.666,4.714,22.218,-138.502
,-99.418,-99.418,8.002,5.658,32.017,-139.418
,-97.887,-97.887,4.444,3.143,9.875,-137.887
,-98.963,-98.963,6.100,4.314,18.607,-138.963
,-100.481,-100.481,8.641,6.110,37.337,-140.481
,-99.892,-99.892,6.968,4.927,24.273,-139.892
,-100.195,-100.195,7.077,5.004,25.039,-140.195
,-101.721,-101.721,9.634,6.812,46.404,-141.721
,-101.329,-101.329,8.353,5.906,34.885,-141.329
,-100.359,-100.359,5.918,4.185,17.511,-140.359
,-99.691,-99.691,4.085,2.889,8.344,-139.690
,-99.451,-99.451,4.192,2.964,8.788,-139.451
,-100.737,-100.737,7.352,5.198,27.023,-140.737
,-100.679,-100.679,7.821,5.530,30.583,-140.679
,-100.842,-100.842,8.734,6.176,38.143,-140.842
,-99.704,-99.704,7.046,4.982,24.820,-139.704
,-99.382,-99.382,6.987,4.940,24.408,-139.382
,-98.868,-98.868,6.547,4.629,21.432,-138.868
,-99.218,-99.218,7.832,5.538,30.673,-139.218
95.778,,,,,,
,-100.880,-100.880,11.744,8.304,68.957,-140.880
,-99.190,-99.190,8.950,6.329,40.051,-139.190
,-99.008,-99.008,8.886,6.284,39.483,-139.008
,-100.580,-100.580,12.331,8.719,76.022,-140.580
,-99.548,-99.548,10.567,7.472,55.830,-139.548
,-98.200,-98.200,8.173,5.779,33.401,-138.200
,-98.013,-98.013,8.099,5.727,32.801,-138.013
,-97.815,-97.815,8.003,5.659,32.022,-137.815
,-97.464,-97.464,7.602,5.375,28.896,-137.464
,-97.241,-97.241,7.457,5.273,27.806,-137.241
,-97.149,-97.149,7.574,5.355,28.680,-137.149
,-99.666,-99.666,12.909,9.128,83.321,-139.667
,-97.852,-97.852,9.335,6.601,43.572,-137.852
,-97.866,-97.866,9.417,6.659,44.342,-137.866
,-98.353,-98.353,10.444,7.385,54.542,-138.353
,-97.014,-97.014,7.820,5.530,30.579,-137.014
,-97.251,-97.251,8.349,5.904,34.857,-137.251
,-97.353,-97.353,8.607,6.086,37.037,-137.353
,-97.553,-97.553,9.062,6.408,41.057,-137.553
,-96.089,-96.089,6.188,4.375,19.144,-136.089
,-96.271,-96.271,6.605,4.670,21.812,-136.271
,-99.343,-99.343,12.804,9.054,81.971,-139.343
,-99.795,-99.795,13.639,9.645,93.018,-139.795
,-99.723,-99.723,13.426,9.494,90.129,-139.723
,-98.879,-98.879,11.669,8.252,68.089,-138.879
,-98.659,-98.659,11.159,7.891,62.262,-138.659
,-98.347,-98.347,10.466,7.401,54.774,-138.347
,-99.200,-99.200,12.104,8.559,73.253,-139.200
,-98.483,-98.483,10.602,7.496,56.196,-138.483
,-99.371,-99.371,12.308,8.703,75.743,-139.371
,-100.339,-100.339,14.174,10.023,100.458,-140.339
,-100.141,-100.141,13.710,9.694,93.982,-140.141
,-99.575,-99.575,12.791,9.045,81.811,-139.575
,-97.960,-97.960,9.775,6.912,47.775,-137.961
,-98.407,-98.407,10.882,7.694,59.204,-138.407
,-95.395,-95.395,5.070,3.585,12.852,-135.395
,-95.093,-95.093,4.678,3.308,10.944,-135.093
,-97.626,-97.626,9.959,7.042,49.591,-137.627
,-98.493,-98.493,11.905,8.418,70.870,-138.493
,-97.995,-97.995,11.123,7.865,61.861,-137.995
,-97.356,-97.356,10.058,7.112,50.577,-137.356
,-97.819,-97.819,11.195,7.916,62.664,-137.819
,-98.658,-98.658,13.543,9.576,91.700,-138.658
,-99.961,-99.961,16.818,11.892,141.423,-139.961
,-97.687,-97.687,12.939,9.149,83.702,-137.687
,-95.706,-95.706,9.645,6.820,46.513,-135.706
,-94.063,-94.063,7.028,4.970,24.700,-134.063
,-94.260,-94.260,8.091,5.721,32.732,-134.260
,-95.878,-95.878,11.996,8.483,71.958,-135.878
,-94.558,-94.558,10.025,7.089,50.250,-134.558
,-93.302,-93.302,8.182,5.786,33.477,-133.302
,-93.171,-93.171,8.589,6.073,36.885,-133.171
,-90.532,-90.532,2.138,1.512,2.285,-130.532
,-90.731,-90.731,1.361,0.963,0.926,-130.731
,-92.772,-92.772,4.267,3.017,9.103,-132.772
,-96.098,-96.098,9.744,6.890,47.477,-136.098
,-96.328,-96.328,9.031,6.386,40.779,-136.328
,-96.963,-96.963,9.125,6.452,41.629,-136.963
,-97.789,-97.789,9.602,6.790,46.101,-137.789
,-97.561,-97.561,7.971,5.636,31.767,-137.561
,-97.704,-97.704,7.083,5.009,25.087,-137.704
,-98.070,-98.070,6.639,4.694,22.038,-138.070
,-98.644,-98.644,8.379,5.925,35.100,-138.644
,-98.643,-98.643,8.969,6.342,40.223,-138.643
,-100.161,-100.161,12.596,8.907,79.327,-140.161
,-99.641,-99.641,12.146,8.589,73.768,-139.641
,-99.006,-99.006,11.468,8.109,65.758,-139.006
,-98.725,-98.725,11.497,8.129,66.086,-138.725
,-99.443,-99.443,13.524,9.563,91.452,-139.443
,-98.338,-98.338,11.905,8.418,70.862,-138.338
,-98.397,-98.397,12.614,8.920,79.562,-138.397
,-98.930,-98.930,14.273,10.093,101.859,-138.930
,-97.314,-97.314,11.194,7.915,62.651,-137.314
,-97.175,-97.175,11.069,7.827,61.257,-137.175
,-99.181,-99.181,15.234,10.772,116.043,-139.181
,-98.651,-98.651,14.329,10.132,102.663,-138.651
,-99.070,-99.070,15.321,10.834,117.367,-139.070
,-99.348,-99.348,16.029,11.334,128.461,-139.348
,-98.212,-98.212,13.911,9.836,96.752,-138.212
,-97.957,-97.957,13.555,9.585,91.874,-137.957
,-97.957,-97.957,13.708,9.693,93.957,-137.957
,-99.150,-99.150,16.248,11.489,131.999,-139.150
,-97.556,-97.556,15.309,10.825,117.189,-137.556
,-96.538,-96.538,15.522,10.976,120.463,-136.538
,-95.690,-95.690,16.075,11.367,129.206,-135.690
,-95.962,-95.962,18.868,13.341,177.993,-135.962
,-96.277,-96.277,21.746,15.377,236.444,-136.277
,-92.960,-92.960,17.360,12.276,150.692,-132.960
,-92.826,-92.826,19.342,13.677,187.053,-132.826
,-91.698,-91.698,19.334,13.671,186.906,-131.698
,-89.344,-89.344,16.875,11.932,142.376,-129.344
,-88.992,-88.992,18.420,13.025,169.648,-128.992
95.886,,,,,,
,-91.522,-91.522,21.736,15.370,236.229,-131.522
,-92.142,-92.142,21.232,15.013,225.403,-132.142
,-92.650,-92.650,20.505,14.499,210.234,-132.650
,-91.462,-91.462,16.385,11.586,134.241,-131.462
,-90.486,-90.486,12.689,8.973,80.512,-130.486
,-87.452,-87.452,4.877,3.448,11.891,-127.452
,-87.935,-87.935,4.099,2.898,8.400,-127.935
,-91.929,-91.929,10.343,7.313,53.487,-131.929
,-92.458,-92.458,9.658,6.829,46.638,-132.458
,-93.649,-93.649,10.295,7.280,52.994,-133.649
,-93.679,-93.679,9.375,6.629,43.946,-133.679
,-94.078,-94.078,9.190,6.498,42.230,-134.078
,-94.844,-94.844,9.741,6.888,47.446,-134.844
,-93.844,-93.844,6.759,4.780,22.845,-133.844
,-93.968,-93.968,6.025,4.261,18.153,-133.968
,-95.740,-95.740,8.588,6.072,36.873,-135.740
,-98.114,-98.114,12.354,8.735,76.307,-138.114
,-99.263,-99.263,13.669,9.665,93.418,-139.263
,-98.713,-98.713,11.587,8.193,67.128,-138.713
,-98.413,-98.413,10.006,7.075,50.060,-138.413
,-98.324,-98.324,10.301,7.284,53.059,-138.324
,-97.802,-97.802,9.729,6.879,47.325,-137.802
,-97.810,-97.810,10.219,7.226,52.216,-137.810
,-98.067,-98.067,11.206,7.924,62.783,-138.067
,-99.163,-99.163,13.870,9.808,96.188,-139.163
,-98.606,-98.606,13.228,9.354,87.495,-138.606
,-97.715,-97.715,11.919,8.428,71.029,-137.715
,-97.809,-97.809,12.580,8.896,79.131,-137.809
,-99.450,-99.450,16.336,11.551,133.426,-139.450
,-98.091,-98.091,14.089,9.962,99.250,-138.091
,-97.410,-97.410,11.944,8.446,71.330,-137.410
,-97.413,-97.413,11.166,7.896,62.340,-137.413
,-97.427,-97.427,10.409,7.360,54.174,-137.427
,-98.227,-98.227,11.226,7.938,63.012,-138.227
,-98.279,-98.279,10.547,7.458,55.620,-138.279
,-100.161,-100.161,13.526,9.564,91.476,-140.161
,-100.563,-100.563,13.546,9.578,91.747,-140.563
,-99.784,-99.784,11.203,7.922,62.754,-139.784
,-98.346,-98.346,7.544,5.334,28.456,-138.346
,-98.527,-98.527,7.122,5.036,25.361,-138.527
,-98.282,-98.282,6.891,4.873,23.746,-138.282
,-98.316,-98.316,7.217,5.103,26.041,-138.316
,-99.060,-99.060,8.964,6.339,40.178,-139.060
,-98.150,-98.150,7.403,5.234,27.399,-138.150
,-99.109,-99.109,9.581,6.775,45.898,-139.109
,-99.282,-99.282,10.184,7.201,51.861,-139.282
,-98.440,-98.440,8.759,6.193,38.358,-138.440
,-99.534,-99.534,11.207,7.925,62.801,-139.534
,-97.776,-97.776,7.949,5.621,31.590,-137.776
,-97.737,-97.737,8.131,5.749,33.057,-137.738
,-95.018,-95.018,2.158,1.526,2.329,-135.018
,-95.212,-95.212,2.014,1.424,2.027,-135.212
,-98.333,-98.333,7.722,5.460,29.814,-138.333
,-100.244,-100.244,11.011,7.786,60.623,-140.244
,-99.168,-99.168,8.325,5.886,34.649,-139.168
,-100.297,-100.297,10.050,7.106,50.499,-140.297
,-101.035,-101.035,10.993,7.773,60.424,-141.035
